SAURA,40.256,-0.183
SECQO,40.735,-4.26
SEGRE,41.023,-2.376
SENIA,40.869,0.739
SERNA,40.916,-5.632
SEROX,41.347,0.219
SERRA,39.266,-0.857
SILUC,24.508,-16.308
SINDO,42.136,1.324
SIRGU,40.261,-2.6
SIRPU,28.165,-14.107
SISDU,38.898,0.979
SISMO,40.609,3.146
SOLNA,27.667,-12.595
SOMAN,43.339,-3.275
SOMOB,29.013,-13.707
SONUS,29.044,-13.411
SOPET,39.834,-0.005
SORAD,30.0,-25.0
SORAS,40.552,4.667
SORPO,43.352,-3.538
SORUX,36.612,-2.481
SOSAV,39.273,-1.495
SOSOV,44.983,-7.885
SOTAD,27.975,-13.855
SOTAX,39.585,4.667
SOTIL,41.359,2.299
SOTUK,39.194,-4.746
SOVEM,36.51,-4.269
SOVIS,35.96,-5.777
SPIEL,38.166,-5.062
SUCUS,40.9,-5.749
SUFEM,28.049,-15.112
SUKOS,41.284,2.236
SULID,41.184,3.441
SUMMO,38.36,-0.282
SUNIR,43.388,-3.134
SUPOS,42.871,-1.72
SURCO,42.329,-0.568
SURIB,38.342,1.917
SUSOS,42.707,-5.443
TACCA,27.745,-15.27
TADEK,28.926,-13.973
TAGOR,36.486,-6.117
TAKUS,39.774,2.821
TALEN,39.118,3.131
TAMOS,40.352,-3.8
TANGO,41.344,-0.698
TAQOH,40.872,1.631
TARIK,36.405,-1.138
TASOS,40.946,2.65
TATOS,40.0,-0.284
TAVSI,35.927,-6.482
TEBLA,41.381,2.325
TECXI,42.215,1.35
TEGLO,37.249,-5.982
TENAR,28.048,-15.936
TENDA,28.533,-13.641
TENDU,37.417,-6.118
TENPA,21.362,-21.973
TERSA,40.725,-2.138
TERTO,30.104,-12.717
TESEL,28.488,-16.833
TETIS,39.897,3.938
THAIS,28.572,-15.518
TICKE,29.664,-13.072
TILBY,41.26,1.564
TIMOR,40.011,4.25
TINEK,37.652,-3.629
TIPUX,28.116,-15.305
TIRGO,41.784,1.126
TISCA,27.708,-15.36
TISGO,41.707,2.686
TITAN,42.958,-3.975
TIVLI,42.805,-0.437
TIVOM,38.751,1.079
TOBEK,40.196,-3.424
TOBOS,36.585,-5.005
TOCHO,37.264,-5.024
TOCUN,28.148,-15.17
TODKO,28.317,-15.345
TOLSO,40.5,2.393
TOLVO,37.668,-5.615
TOMOS,27.548,-15.553
TONIS,39.775,3.262
TOPTU,42.797,-0.194
TORDU,40.258,0.588
TORRE,36.968,-6.463
TOSDI,40.991,-6.289
TOSGA,37.626,-2.307
TOSNU,41.015,3.807
TOSPU,28.457,-13.678
TOSTO,38.364,-1.936
TOTKI,41.134,1.731
TUENT,39.845,2.619
TUKRO,39.246,2.611
TUNDI,40.819,1.57
TUPIK,27.891,-14.746
TUPIX,37.076,-7.383
TURON,42.068,-8.563
TURPU,42.678,-1.543
TURUV,42.368,0.475
TUTIS,35.922,-6.7
TUTOT,38.887,1.18
TUVIL,28.675,-13.856
TUXAL,43.639,-6.357
TUXAM,29.131,-13.486
UCREQ,41.692,2.089
UDALA,43.11,-2.51
UDATI,26.198,-16.786
UJELE,27.944,-15.828
ULKAL,41.136,1.588
ULPEP,36.711,-3.809
ULSES,39.869,-2.496
UMOTO,28.634,-13.42
UMURE,41.15,1.171
UNGAS,42.682,-3.7
UNSOL,41.159,-4.611
UNTOS,37.251,-3.278
UPISA,41.935,1.236
UREDI,39.86,-6.393
URIAS,39.236,-0.5
URIPO,38.924,0.483
URQUI,26.895,-17.04
URRIF,40.242,-3.746
URUNA,43.355,-1.74
USADO,39.0,-3.654
USATI,40.961,-4.611
USERA,37.918,-3.625
USIBA,39.0,-5.611
USKAR,42.144,1.066
USOKO,39.794,-4.431
